SRI INTERNATIONAL,374965.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,365438.00,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,799890.00,NSF
CALIFORNIA ASSOCIATION FOR RESEARCH IN ASTRONOMY,835409.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",498875.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",100000.00,NSF
"REL, INC.",487836.00,NSF
"UNIVERSITY OF UTAH, THE",80621.00,NSF
"TRUSTEES OF PRINCETON UNIVERSITY, THE",420000.00,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,656606.00,NSF
BERKELEY GEOCHRONOLOGY CENTER,80000.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1043173.00,NSF
UNIVERSITY OF NEBRASKA,749285.00,NSF
CASE WESTERN RESERVE UNIVERSITY,150000.00,NSF
"AERODYNE RESEARCH, INC.",60000.00,NSF
UNIVERSITY OF SAN DIEGO,200000.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",150000.00,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",758320.00,NSF
UNIVERSITY OF MARYLAND,225561.00,NSF
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE",1250921.00,NSF
"GLUCOSENTIENT, INC",750000.00,NSF
MICHIGAN STATE UNIVERSITY,433473.00,NSF
UNIVERSITY OF WASHINGTON,199681.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",400750.00,NSF
"GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",174021.00,NSF
"SIGMA XI, THE SCIENTIFIC RESEARCH SOCIETY, INCORPORATED",296128.00,NSF
"ATMOSPHERIC AND ENVIRONMENTAL RESEARCH, INC.",249995.00,NSF
DUKE UNIVERSITY,86674.24,NSF
UNIVERSITY OF TEXAS AT DALLAS,117980.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,776696.00,NSF
COLORADO STATE UNIVERSITY,499290.00,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,199564.00,NSF
"CORNELL UNIVERSITY, INC",142642.00,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",73945.00,NSF
"FLORIDA STATE UNIVERSITY, THE",450000.00,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,128672.00,NSF
TRUSTEES OF THE COLORADO SCHOOL OF MINES,856000.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,1091999.00,NSF
"OHIO STATE UNIVERSITY, THE",1100000.00,NSF
"COLLEGE OF WILLIAM & MARY, THE",151328.00,NSF
COLD SPRING HARBOR LABORATORY,839703.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",384000.00,NSF
"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",79955.00,NSF
"UNIVERSITY OF UTAH, THE",999871.00,NSF
UNIVERSITY OF FLORIDA,94576.00,NSF
"REED INSTITUTE, THE",250000.00,NSF
"NATIONAL BUREAU OF ECONOMIC RESEARCH, INC.",424445.00,NSF
UNIVERSITY OF TENNESSEE,342945.00,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,2002.27,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",857815.00,NSF
SITKA SOUND SCIENCE CENTER INC.,216269.00,NSF
UNIVERSITY OF HAWAII SYSTEMS,554924.00,NSF
"RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK, THE",0.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",829086.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,277104.00,NSF
OBERLIN COLLEGE,200029.00,NSF
PURDUE UNIVERSITY,200000.00,NSF
UNIVERSITY OF CONNECTICUT,567000.00,NSF
"TEACHERS COLLEGE, COLUMBIA UNIVERSITY",1480949.00,NSF
OREGON STATE UNIVERSITY,235405.00,NSF
UNIVERSITY OF ARKANSAS SYSTEM,3471665.00,NSF
MARQUETTE UNIVERSITY,102468.00,NSF
"FLORIDA STATE UNIVERSITY, THE",48000.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",2883567.00,NSF
"FLORIDA STATE UNIVERSITY, THE",475901.00,NSF
"CARY INSTITUTE OF ECOSYSTEM STUDIES, INC.",84983.00,NSF
UNIVERSITY OF WASHINGTON,81011.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,600071.00,NSF
WASHINGTON STATE UNIVERSITY,235269.00,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,9248.00,NSF
"UNIVERSITY OF UTAH, THE",249543.00,NSF
UNIVERSITY OF SOUTH FLORIDA,161052.00,NSF
UNIVERSITY OF HAWAII SYSTEMS,132018.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,900151.00,NSF
CALIFORNIA INSTITUTE OF TECHNOLOGY,95701.00,NSF
PURDUE UNIVERSITY,260331.00,NSF
MIAMI UNIVERSITY,329094.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,282521.00,NSF
UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL CENTER,234715.00,NSF
UNIVERSITY OF ILLINOIS,255851.00,NSF
SRI INTERNATIONAL,1788945.00,NSF
WASHINGTON STATE UNIVERSITY,78125.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,100000.00,NSF
"CORNELL UNIVERSITY, INC",490986.00,NSF
TEXAS SOUTHERN UNIVERSITY,286649.00,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,461098.00,NSF
SAN JOSE STATE UNIVERSITY RESEARCH FOUNDATION,171991.00,NSF
SOUTHERN METHODIST UNIVERSITY INC,196717.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,1499998.00,NSF
UNIVERSITY OF SOUTH FLORIDA,55481.00,NSF
"CORNELL UNIVERSITY, INC",772568.00,NSF
"COLLEGE OF WILLIAM & MARY, THE",100000.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,196416.00,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,240000.00,NSF
OREGON STATE UNIVERSITY,34221.33,NSF
"TRUSTEES OF PRINCETON UNIVERSITY, THE",52000.00,NASA
UNIVERSITY OF MARYLAND BALTIMORE COUNTY,122705.00,NASA
SOUTHWEST RESEARCH INSTITUTE,53586.00,NASA
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT HOUSTON,86721.00,NASA
"WASHINGTON UNIVERSITY, THE",350003.00,NSF
KANSAS STATE UNIVERSITY,422603.00,NSF
"CORNELL UNIVERSITY, INC",1976976.00,NSF
J CRAIG VENTER INSTITUTE INC,2434910.00,NSF
TRUSTEES OF TUFTS COLLEGE INC,441921.00,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,1000000.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",450865.00,NSF
UNIVERSITY OF ALASKA FAIRBANKS,954290.00,NSF
CAPITOL COLLEGE,655988.00,NSF
"MONTANA STATE UNIVERSITY, INC",99835.00,NASA
REGENTS OF THE UNIVERSITY OF MICHIGAN,193945.00,NASA
MICHIGAN STATE UNIVERSITY,435899.00,NSF
SOUTHERN ILLINOIS UNIVERSITY,896629.00,NSF
UNIVERSITY OF NOTRE DAME DU LAC,52434.00,NSF
NORTH CAROLINA STATE UNIVERSITY,249854.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",90000.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",1714176.00,NSF
UNIVERSITY OF OREGON,235961.00,NSF
UNIVERSITY OF CONNECTICUT,305680.00,NSF
UNIVERSITY OF NOTRE DAME DU LAC,75000.00,NSF
"CHILDREN'S HOSPITAL CORPORATION, THE",672956.00,NSF
UNIVERSITY OF KENTUCKY,362232.00,NSF
UNIVERSITY OF KENTUCKY,46955.00,NSF
UNIVERSITY OF NOTRE DAME DU LAC,140625.00,NSF
UNIVERSITY OF MARYLAND,490000.00,NSF
GORDON RESEARCH CONFERENCES INC,48400.00,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,233438.44,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",240000.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",369349.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,195250.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",119997.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,97843.00,NSF
AMERICAN INDIAN HIGHER EDUCATION CONSORTIUM,446742.00,NSF
APPLIED GEOSOLUTIONS LLC,744980.00,NASA
"PROXEMY RESEARCH, INC",64240.00,NASA
UNIVERSITY OF ALASKA FAIRBANKS,125944.00,NASA
UNIVERSITY OF WISCONSIN SYSTEM,581014.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",191543.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,306544.00,NSF
"COLLEGE OF WILLIAM & MARY, THE",15000.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",300971.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",249376.00,NSF
YALE UNIVERSITY,100000.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",102387.00,NSF
"MARINE BIOLOGICAL LABORATORY, THE",344038.00,NSF
UNIVERSITY OF FLORIDA,409498.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",283907.00,NSF
APPALACHIAN STATE UNIVERSITY,36901.00,NSF
"UNIVERSITY OF UTAH, THE",282225.00,NSF
"UNIVERSITY OF IOWA, THE",200521.00,NSF
MISSISSIPPI STATE UNIVERSITY,286649.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",225557.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",1738248.00,NSF
UNIVERSITY OF MARYLAND,234225.00,NSF
UNIVERSITY OF MISSOURI SYSTEM,58125.00,NSF
EVERETT COMMUNITY COLLEGE,99488.00,NSF
PURDUE UNIVERSITY,281250.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",55056.00,NSF
"UNIVERSITY OF CHICAGO, THE",49553.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,249112.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,686411.00,NSF
"NEW YORK BOTANICAL GARDEN, THE",599866.00,NSF
MICHIGAN STATE UNIVERSITY,244687.00,NSF
TRUSTEES OF BOSTON UNIVERSITY,998503.00,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,75000.00,NSF
UNIVERSITY OF ROCHESTER,100000.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,923552.00,NSF
"WASHINGTON UNIVERSITY, THE",121909.00,NSF
UNIVERSITY OF NEBRASKA,150817.00,NSF
UNIVERSITY OF PACIFIC,59250.00,NSF
VIRGINIA INSTITUTE OF MARINE SCIENCE,582532.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,1857920.00,NSF
ARIZONA STATE UNIVERSITY,249998.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,479207.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",429640.00,NSF
THE GEORGE WASHINGTON UNIVERSITY,269505.00,NSF
UNIVERSITY OF MAINE SYSTEM,54486.00,NSF
UNIVERSITY OF FLORIDA,160185.00,NSF
"UNIVERSITY OF TEXAS AT TYLER, THE",60420.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,475264.00,NSF
NORTH DAKOTA STATE UNIVERSITY,223000.00,NSF
MISSOURI STATE UNIVERSITY,115951.00,NSF
"WASHINGTON AND LEE UNIVERSITY, THE",4157.05,NSF
UNIVERSITY OF WASHINGTON,1384217.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,1198122.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",350264.00,NSF
MICHIGAN STATE UNIVERSITY,196759.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,233046.00,NSF
COLORADO STATE UNIVERSITY,89683.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,1138067.00,NSF
UNIVERSITY OF ILLINOIS,20569.00,NSF
AMERICAN ASSOCIATION OF PHYSICS TEACHERS INC,327264.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,435000.00,NSF
"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",349714.00,NSF
OREGON STATE UNIVERSITY,370190.00,NSF
UNIVERSITY OF NORTH CAROLINA AT WILMINGTON,279435.00,NSF
FORT BERTHOLD COMMUNITY COLLEGE,150000.00,NSF
UNIVERSITY OF MARYLAND,234225.00,NSF
UNIVERSITY OF TENNESSEE,259931.00,NSF
DUKE UNIVERSITY,3000000.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,341375.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,589572.00,NSF
UNIVERSITY OF MASSACHUSETTS,250000.00,NSF
KANSAS STATE UNIVERSITY,499113.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",84061.55,NSF
UNIVERSITY OF TEXAS - PAN AMERICAN,12238.00,NSF
UNIVERSITY OF CENTRAL ARKANSAS,320549.00,NSF
UNIVERSITY OF ALASKA FAIRBANKS,274795.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",336158.00,NSF
UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,198000.00,NSF
ARIZONA STATE UNIVERSITY,299744.00,NSF
"CORNELL UNIVERSITY, INC",200000.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,321488.00,NSF
"SENSYS NETWORKS, INC.",450587.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,151358.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,661206.00,NSF
NORTHEASTERN UNIVERSITY,247724.00,NSF
"SALK INSTITUTE FOR BIOLOGICAL STUDIES, SAN DIEGO, CALIFORNIA, THE",100000.00,NSF
"UNIVERSITY OF UTAH, THE",984978.00,NSF
DELAWARE TRIBE OF INDIANS,24879.00,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,271406.00,NSF
WESTERN MICHIGAN UNIVERSITY,75000.00,NSF
NORTHERN ILLINOIS UNIVERSITY INC,134100.00,NSF
NORTHWESTERN UNIVERSITY,99142.00,NSF
KANSAS STATE UNIVERSITY,406948.00,NSF
"UNIVERSITY OF UTAH, THE",500000.00,NSF
REGENTS OF THE UNIVERSITY OF IDAHO,103241.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,477041.00,NSF
NEW YORK UNIVERSITY,201245.00,NSF
"CORNELL UNIVERSITY, INC",2215876.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",120478.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",617681.00,NSF
UNIVERSITY OF ILLINOIS,130000.00,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,201859.00,NSF
"MARINE BIOLOGICAL LABORATORY, THE",702663.00,NSF
"UNIVERSITY OF CALIFORNIA, DAVIS",296485.00,NSF
UNIVERSITY OF SOUTH CAROLINA,207305.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",700000.00,NSF
OAKLAND UNIVERSITY,262347.00,NSF
UNIVERSITY OF SOUTHERN MISSISSIPPI,52098.00,NSF
STEVENS INSTITUTE OF TECHNOLOGY (INC),549978.00,NSF
MISSOURI WESTERN STATE UNIVERSITY,183145.00,NSF
MUSEUM OF SCIENCE,393681.00,NSF
UNIVERSITY OF FLORIDA,194617.00,NSF
NATIONAL COLLEGIATE INVENTORS & INNOVATORS ALLIANCE,47590.00,NSF
THE GEORGE WASHINGTON UNIVERSITY,395626.00,NSF
HARVEY MUDD COLLEGE,598513.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",881000.00,NSF
OTTERBEIN UNIVERSITY,241254.00,NSF
NEW YORK UNIVERSITY,666782.00,NSF
"NATIONAL ECOLOGICAL OBSERVATORY NETWORK, INC.",596281.00,NSF
COMPUTING RESEARCH ASSOCIATION INC,548929.00,NSF
WASHINGTON STATE UNIVERSITY,449999.00,NSF
"OHIO STATE UNIVERSITY, THE",1645612.00,NSF
YALE UNIVERSITY,374096.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",833997.00,NSF
MARINE ENVMTL SCNCES CNSORTIUM,44652.00,NSF
UNIVERSITY OF ILLINOIS,628971.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,1255120.00,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,199999.00,NSF
UNIVERSITY OF RHODE ISLAND,791574.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,745594.00,NSF
BOISE STATE UNIVERSITY,635650.00,NSF
RAYTHEON BBN TECHNOLOGIES CORP.,7364810.00,NSF
UNIVERSITY OF SOUTH ALABAMA,515373.00,NSF
"UNIVERSITY OF UTAH, THE",1370098.00,NSF
GEORGE MASON UNIVERSITY,538403.00,NSF
LEHIGH UNIVERSITY,384733.00,NSF
MICHIGAN STATE UNIVERSITY,69362.00,NASA
SEATTLE UNIVERSITY,171306.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",356591.00,NSF
UNIVERSITY OF ALASKA FAIRBANKS,1227445.00,NSF
"HARVARD COLLEGE, PRESIDENT & FELLOWS OF",529510.00,NSF
"RUTGERS, THE STATE UNIVERSITY OF NEW JERSEY",200000.00,NSF
UNIVERSITY OF TENNESSEE,300000.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",607000.00,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,333089.00,NSF
UNIVERSITY OF MASSACHUSETTS,174189.00,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,2499248.00,NSF
NORTH CAROLINA STATE UNIVERSITY,355508.00,NSF
"SALISH KOOTENAI COLLEGE, INC.",375122.00,NSF
HENRY HUNTINGTON,128345.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,212648.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",137443.00,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,178741.00,NSF
"GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",249226.00,NSF
UNIVERSITY OF WASHINGTON,83596.00,NASA
THE TRUSTEES OF MOUNT HOLYOKE COLLEGE,411531.00,NSF
NORTH CAROLINA STATE UNIVERSITY,796025.00,NSF
"UNIVERSITY OF CHICAGO, THE",1783160.00,NSF
UTAH STATE UNIVERSITY,166222.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA BARBARA",400000.00,NSF
"PENNSYLVANIA STATE UNIVERSITY, THE",750667.00,NSF
UNIVERSITY OF NOTRE DAME DU LAC,166666.00,NSF
HOFSTRA UNIVERSITY,448400.00,NSF
UNIVERSITY OF CENTRAL FLORIDA,155849.00,NSF
"CALIFORNIA STATE UNIVERSITY AUXILIARY SERVICES, INC",199304.00,NSF
UNIVERSITY OF MARYLAND,97500.00,NSF
BRIGHAM YOUNG UNIVERSITY,599918.00,NSF
UNIVERSITY OF WISCONSIN SYSTEM,199813.00,NSF
METROPOLITAN STATE COLLEGE OF DENVER,199719.00,NSF
UNIVERSITY OF FLORIDA,125975.52,NSF
TENNESSEE TECHNOLOGICAL UNIVERSITY,181159.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",102423.00,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,172759.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",174696.00,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,21968.00,NASA
UNIVERSITY OF ALABAMA IN HUNTSVILLE,150878.00,NASA
SMITHSONIAN INSTITUTION,99995.04,NASA
RENSSELAER POLYTECHNIC INSTITUTE,126000.00,NASA
UNIVERSITY OF TEXAS AT AUSTIN,80089.00,NASA
MORGAN STATE UNIVERSITY (INC),57795.00,NASA
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,103400.00,NASA
OKLAHOMA STATE UNIVERSITY,144145.00,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),150000.00,NASA
"OHIO STATE UNIVERSITY, THE",75000.00,NASA
CATHOLIC UNIVERSITY OF AMERICA (THE),42135.00,NASA
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,49084.00,NASA
UNIVERSITY OF MARYLAND,19598.00,NASA
"OHIO STATE UNIVERSITY, THE",4000.00,NSF
MEDICAL UNIVERSITY OF SOUTH CAROLINA,650000.00,NSF
"OHIO STATE UNIVERSITY, THE",499615.00,NSF
SRI INTERNATIONAL,500000.00,NSF
CARNEGIE MELLON UNIVERSITY,35000.00,NSF
TRUSTEES OF THE UNIVERSITY OF PENNSYLVANIA,433711.00,NSF
"MONTANA STATE UNIVERSITY, INC",1993959.00,NSF
ARIZONA STATE UNIVERSITY,576675.00,NSF
GEORGIA TECH RESEARCH CORPORATION,1247841.00,NSF
WEST VIRGINIA UNIVERSITY RESEARCH CORPORATION,351391.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",356542.00,NSF
UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH,100000.00,NSF
"CORNELL UNIVERSITY, INC",360000.00,NSF
UNIVERSITY OF CONNECTICUT,126928.00,NSF
GEORGIA TECH RESEARCH CORPORATION,484535.00,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,892949.00,NSF
UNIVERSITY OF OKLAHOMA,7000.00,NSF
"NATIONAL ACTION COUNCIL FOR MINORITIES IN ENGINEERING, INC., THE",296482.00,NSF
"LINCOLN PARK ZOOLOGICAL SOCIETY, THE",79894.00,NSF
SOUTH CAROLINA STATE UNIVERSITY,500000.00,NSF
UNIVERSITY SYSTEM OF NEW HAMPSHIRE,36712.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",1980528.00,NSF
LAFAYETTE COLLEGE,53282.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",546718.00,NSF
"REGENTS OF THE UNIVERSITY OF CALIFORNIA, THE",769255.00,NSF
INCORPORATED RESEARCH INSTITUTIONS FOR SEISMOLOGY,138193.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",784873.00,NSF
CARNEGIE MELLON UNIVERSITY,268735.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,16190.00,NSF
UNIVERSITY OF SAN FRANCISCO INC,10000.00,NSF
THE TRUSTEES OF DAVIDSON COLLEGE,229295.00,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,1000000.00,NSF
CASE WESTERN RESERVE UNIVERSITY,16123.00,NSF
BOISE STATE UNIVERSITY,499771.00,NSF
AMERICAN INSTITUTE OF PHYSICS INCORPORATED,149413.00,NSF
"REGENTS OF THE UNIVERSITY OF COLORADO, THE",184579.00,NSF
"JOHNS HOPKINS UNIVERSITY, THE",7603723.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,473560.00,NSF
SWARTHMORE COLLEGE,67347.00,NSF
UNIVERSITY OF CONNECTICUT,372457.00,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,79866.00,NSF
WAYNE STATE UNIVERSITY (INC),59081.00,NSF
UNIVERSITY OF PITTSBURGH THE,297074.00,NSF
"UNAVCO, INC",105485.00,NSF
"WASHINGTON UNIVERSITY, THE",718042.00,NSF
"UNIVERSITY OF CALIFORNIA, IRVINE",552970.00,NSF
"UNIVERSITY OF CALIFORNIA, LOS ANGELES",177194.00,NSF
SRI INTERNATIONAL,599991.00,NSF
UNIVERSITY OF PITTSBURGH THE,425676.00,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,424700.00,NSF
UNIVERSITY OF HOUSTON SYSTEM,900000.00,NSF
NEW YORK UNIVERSITY,833777.00,NSF
"TRUSTEES OF PRINCETON UNIVERSITY, THE",160561.00,NSF
UNIVERSITY OF ROCHESTER,433673.00,NSF
TEXAS A&M ENGINEERING EXPERIMENT STATION,459200.00,NSF
TRUSTEES OF INDIANA UNIVERSITY,76811.00,NSF
"UNIVERSITY OF KANSAS CENTER FOR RESEARCH, INC.",620000.00,NSF
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC,365197.00,NSF
"BOSTON COLLEGE, TRUSTEES OF",874462.00,NSF
SRI INTERNATIONAL,163452.00,NSF
UNIVERSITY OF SOUTH FLORIDA,249491.00,NSF
COLORADO STATE UNIVERSITY,262400.00,NSF
UNIVERSITY OF CONNECTICUT,322897.00,NSF
WESTERN MICHIGAN UNIVERSITY,37845.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",542839.00,NSF
UNIVERSITY OF ILLINOIS,742695.00,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,500000.00,NSF
TRUSTEES OF TUFTS COLLEGE INC,325160.00,NSF
"HOWARD UNIVERSITY, INC.",3801891.00,NSF
OREGON STATE UNIVERSITY,599487.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,252216.00,NSF
INCORPORATED RESEARCH INSTITUTIONS FOR SEISMOLOGY,636426.00,NSF
"UNIVERSITY OF CALIFORNIA, SANTA CRUZ",200757.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",280000.00,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,495895.00,NSF
NORTHEASTERN UNIVERSITY,450000.00,NSF
YALE UNIVERSITY,210000.00,NSF
"GEORGIA STATE UNIVERSITY RESEARCH FOUNDATION, INC.",180962.00,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,526498.00,NSF
UNIVERSITY OF MASSACHUSETTS,420001.00,NSF
UNIVERSITY OF MISSOURI SYSTEM,150000.00,NSF
"TECHNICAL EDUCATION RESEARCH CENTERS, INC.",577852.00,NSF
WESTERN WASHINGTON UNIVERSITY,606642.00,NSF
"LELAND STANFORD JUNIOR UNIVERSITY, THE",480000.00,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,292000.00,NSF
"UNIVERSITY OF GEORGIA RESEARCH FOUNDATION, INC.",440725.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,666868.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,149999.00,NSF
BRIGHAM YOUNG UNIVERSITY,219805.00,NSF
SOUTHERN METHODIST UNIVERSITY INC,207270.00,NSF
"UNIVERSITY OF CALIFORNIA, SAN DIEGO",185000.00,NSF
YALE UNIVERSITY,489315.00,NSF
YALE UNIVERSITY,1226000.00,NSF
UNIVERSITY OF ARIZONA,421000.00,NSF
UNIVERSITY OF TEXAS AT AUSTIN,180000.00,NSF
TRUSTEES OF BOSTON UNIVERSITY,549999.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,166664.00,NSF
THE GEORGE WASHINGTON UNIVERSITY,162042.00,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,160348.00,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,211669.00,NSF
NORTHWESTERN UNIVERSITY,834000.00,NSF
NORTHWESTERN UNIVERSITY,300000.00,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,563000.00,NSF
